age,annual_income,employment_length,credit_score,debt_to_income,num_open_accounts,delinquencies_2y,inquiries_6m,loan_amount,loan_term_months,interest_rate,purpose,home_ownership,channel,region,default_12m
27,41700.0,22,671.0,0.088,3,3,1,11012.0,60,0.224,vacation,rent,online,midlands,1
44,36200.0,9,750.0,0.396,7,0,1,1697.0,60,0.102,small_business,mortgage,branch,north,0
71,86400.0,20,702.0,0.24,9,0,0,12595.0,60,0.193,small_business,own,online,north,0
40,39100.0,24,667.0,0.363,5,0,0,7969.0,60,0.275,medical,mortgage,online,ni,1
47,42000.0,32,603.0,0.334,4,0,0,16403.0,60,0.293,medical,rent,branch,scotland,0
45,88000.0,8,736.0,0.227,5,0,2,22185.0,36,0.097,small_business,own,broker,south,0
30,44500.0,4,702.0,0.175,8,0,0,20625.0,36,0.143,auto,rent,branch,wales,1
38,44500.0,9,602.0,0.152,6,0,0,9504.0,36,0.243,vacation,rent,branch,scotland,0
64,39400.0,15,560.0,0.146,4,0,2,8718.0,60,0.273,vacation,mortgage,online,ni,0
57,96000.0,4,829.0,0.223,4,1,1,12252.0,36,0.053,auto,mortgage,branch,scotland,0
73,43300.0,1,546.0,0.286,3,0,0,9843.0,36,0.257,auto,rent,online,ni,0
28,90000.0,11,705.0,0.369,3,0,1,7714.0,60,0.188,small_business,mortgage,branch,wales,0
37,65900.0,4,625.0,0.097,8,0,1,14810.0,36,0.25,vacation,mortgage,branch,midlands,0
30,45800.0,17,626.0,0.433,4,0,1,28752.0,36,0.283,debt_consolidation,rent,online,midlands,1
74,72400.0,16,671.0,0.352,5,0,0,15156.0,36,0.228,debt_consolidation,rent,branch,north,0
58,33300.0,32,792.0,0.131,7,0,0,15485.0,36,0.052,home_improvement,mortgage,branch,south,0
53,117400.0,20,710.0,0.306,11,0,1,14984.0,36,0.136,education,mortgage,online,south,0
22,30500.0,24,645.0,0.379,1,0,0,18401.0,36,0.269,home_improvement,rent,online,south,0
56,52900.0,39,786.0,0.421,8,0,0,20618.0,36,0.1,education,mortgage,online,south,1
27,71300.0,26,592.0,0.501,7,0,0,19635.0,60,0.303,education,mortgage,online,south,0
45,52400.0,27,745.0,0.026,7,0,0,6023.0,60,0.07,vacation,rent,branch,north,0
69,82300.0,9,756.0,0.183,6,0,1,19726.0,36,0.079,small_business,rent,online,south,0
53,92200.0,2,677.0,0.289,3,0,0,5223.0,60,0.23,home_improvement,rent,online,wales,0
41,25400.0,27,694.0,0.211,6,0,1,9710.0,36,0.173,small_business,own,online,south,0
42,38100.0,16,729.0,0.453,4,0,0,8998.0,36,0.134,small_business,mortgage,branch,south,0
22,58200.0,3,809.0,0.326,8,0,0,17138.0,36,0.087,medical,rent,online,south,0
32,48600.0,32,758.0,0.398,5,0,0,9716.0,36,0.11,medical,mortgage,branch,wales,0
65,40200.0,17,643.0,0.298,4,0,0,3147.0,36,0.259,auto,mortgage,branch,wales,0
67,55200.0,22,655.0,0.015,9,0,0,8499.0,36,0.215,small_business,rent,branch,midlands,0
68,29800.0,36,631.0,0.261,4,0,0,11284.0,60,0.269,debt_consolidation,rent,online,south,0
50,34000.0,11,591.0,0.21,4,0,0,14929.0,36,0.249,medical,rent,online,midlands,0
61,80600.0,36,636.0,0.194,3,0,0,16842.0,36,0.269,vacation,rent,branch,south,0
55,51900.0,11,611.0,0.652,5,0,1,18010.0,36,0.308,vacation,rent,branch,south,1
39,90500.0,35,607.0,0.134,6,1,0,7266.0,60,0.265,auto,rent,broker,south,0
26,15000.0,36,717.0,0.281,4,0,0,14798.0,60,0.161,auto,mortgage,branch,scotland,0
54,25100.0,28,701.0,0.308,5,0,1,21973.0,36,0.173,medical,mortgage,branch,north,1
68,23400.0,38,703.0,0.283,8,1,0,13413.0,36,0.144,auto,mortgage,online,south,0
68,50700.0,30,718.0,0.332,5,0,1,16139.0,60,0.159,small_business,own,online,scotland,0
48,98700.0,7,724.0,0.363,10,0,0,1788.0,36,0.109,home_improvement,mortgage,online,wales,0
32,22000.0,28,689.0,0.296,5,0,1,8950.0,36,0.187,home_improvement,own,branch,north,1
43,42000.0,21,721.0,0.252,4,0,1,15840.0,60,0.139,debt_consolidation,mortgage,branch,south,0
37,86800.0,5,575.0,0.179,5,0,0,17104.0,60,0.302,education,mortgage,broker,midlands,0
39,26000.0,36,681.0,0.202,3,1,0,19604.0,36,0.213,home_improvement,mortgage,online,wales,0
53,134500.0,13,663.0,0.308,2,1,0,13765.0,36,0.243,auto,mortgage,branch,south,0
70,24700.0,30,749.0,0.103,7,0,1,12938.0,60,0.083,vacation,mortgage,broker,south,0
24,28800.0,39,678.0,0.288,1,0,1,23845.0,36,0.225,small_business,mortgage,online,midlands,0
35,18100.0,30,601.0,0.276,9,0,0,17352.0,60,0.304,small_business,rent,online,wales,0
33,57100.0,1,769.0,0.236,4,0,0,5675.0,60,0.079,medical,rent,branch,north,0
70,18900.0,3,652.0,0.298,8,0,1,14606.0,60,0.281,debt_consolidation,rent,online,scotland,0
50,45500.0,22,728.0,0.282,2,0,0,10878.0,36,0.115,small_business,own,online,south,0
34,44800.0,34,729.0,0.276,8,0,0,10629.0,36,0.113,medical,own,branch,ni,0
28,32600.0,21,727.0,0.255,5,0,0,10912.0,36,0.112,vacation,rent,broker,wales,0
31,35100.0,19,742.0,0.272,3,0,2,16399.0,60,0.109,education,rent,online,scotland,1
32,35900.0,26,623.0,0.229,12,0,0,21054.0,36,0.255,home_improvement,rent,online,south,0
50,53000.0,11,590.0,0.426,2,0,2,28509.0,60,0.314,medical,own,online,south,0
66,30300.0,2,667.0,0.161,5,0,0,10010.0,60,0.23,education,mortgage,branch,wales,0
67,29000.0,18,547.0,0.29,3,0,0,8085.0,60,0.276,medical,own,online,scotland,0
71,24600.0,3,757.0,0.219,5,0,0,21312.0,36,0.047,auto,mortgage,online,wales,0
70,73600.0,13,700.0,0.326,3,0,0,17952.0,60,0.206,auto,mortgage,branch,midlands,1
23,87500.0,24,660.0,0.596,7,1,0,5115.0,36,0.267,debt_consolidation,mortgage,branch,midlands,0
29,57200.0,2,613.0,0.074,3,1,1,4502.0,36,0.239,vacation,mortgage,branch,scotland,1
46,20000.0,25,566.0,0.431,8,0,1,15392.0,36,0.278,small_business,mortgage,branch,midlands,0
59,44900.0,4,782.0,0.343,3,0,0,18262.0,36,0.066,education,rent,online,midlands,0
60,56900.0,36,719.0,0.408,4,0,0,17430.0,36,0.126,home_improvement,mortgage,branch,north,0
59,71100.0,9,616.0,0.128,6,1,1,15617.0,36,0.228,medical,own,online,ni,0
63,43300.0,31,619.0,0.434,4,0,0,14978.0,36,0.254,auto,mortgage,branch,wales,0
35,29200.0,30,773.0,0.387,5,1,1,13070.0,60,0.109,medical,mortgage,online,ni,0
66,125400.0,7,700.0,0.242,7,0,0,16759.0,36,0.158,debt_consolidation,mortgage,branch,north,0
72,44500.0,39,660.0,0.383,3,0,1,5145.0,36,0.255,home_improvement,mortgage,branch,midlands,0
63,30000.0,32,706.0,0.063,4,0,0,8152.0,36,0.127,small_business,rent,online,south,0
21,54400.0,8,685.0,0.353,6,0,1,6866.0,60,0.229,debt_consolidation,rent,branch,midlands,0
38,78400.0,8,596.0,0.44,3,0,0,2466.0,36,0.28,medical,rent,broker,ni,0
59,37100.0,37,791.0,0.129,6,0,0,8509.0,36,0.071,auto,rent,branch,scotland,1
24,57900.0,6,750.0,0.42,3,1,0,6327.0,36,0.081,debt_consolidation,rent,online,scotland,0
57,49500.0,12,691.0,0.402,6,1,1,10539.0,36,0.196,small_business,own,online,scotland,0
33,39900.0,23,550.0,0.254,3,0,0,2100.0,36,0.26,medical,own,online,south,0
41,37800.0,37,729.0,0.193,9,0,0,12367.0,36,0.099,small_business,rent,branch,midlands,0
43,51400.0,21,647.0,0.057,5,0,0,11208.0,60,0.234,vacation,mortgage,online,midlands,0
72,10100.0,21,717.0,0.14,7,0,1,14149.0,36,0.113,small_business,mortgage,branch,ni,0
72,41500.0,6,712.0,0.203,1,0,1,19013.0,60,0.141,small_business,mortgage,online,ni,0
24,23800.0,2,582.0,0.413,3,0,0,14282.0,60,0.29,debt_consolidation,rent,online,north,1
45,25500.0,4,709.0,0.224,8,0,0,2848.0,60,0.166,vacation,mortgage,online,scotland,1
34,52500.0,19,658.0,0.385,4,0,0,1000.0,60,0.267,vacation,rent,branch,scotland,0
72,36600.0,5,619.0,0.257,2,1,0,9696.0,60,0.283,medical,mortgage,online,scotland,1
52,37800.0,8,727.0,0.241,6,1,1,1000.0,36,0.094,small_business,rent,online,south,0
66,41900.0,14,666.0,0.318,5,1,0,19538.0,60,0.271,small_business,rent,online,south,0
58,16600.0,18,767.0,0.397,2,0,0,5804.0,36,0.058,vacation,rent,online,ni,0
21,19400.0,12,715.0,0.281,9,1,1,12436.0,36,0.13,vacation,rent,online,midlands,0
54,89900.0,32,597.0,0.343,8,0,1,22114.0,36,0.284,education,mortgage,online,wales,0
63,26300.0,8,692.0,0.238,7,0,0,14141.0,36,0.179,small_business,mortgage,online,north,0
74,35600.0,32,615.0,0.185,4,1,0,7516.0,36,0.243,vacation,mortgage,broker,ni,0
29,56500.0,16,709.0,0.345,8,0,1,5655.0,60,0.159,auto,mortgage,online,south,0
41,37600.0,23,679.0,0.358,8,0,0,18667.0,36,0.217,debt_consolidation,own,branch,wales,1
30,41300.0,7,763.0,0.083,4,0,0,9263.0,60,0.058,home_improvement,mortgage,online,midlands,0
67,16400.0,21,663.0,0.267,7,0,0,12470.0,60,0.253,debt_consolidation,rent,branch,midlands,0
47,23900.0,2,596.0,0.381,4,1,0,13196.0,36,0.276,education,mortgage,online,ni,0
50,48900.0,0,647.0,0.22,2,0,1,21736.0,60,0.266,debt_consolidation,rent,online,midlands,0
48,47500.0,20,624.0,0.111,7,0,0,18339.0,60,0.259,home_improvement,rent,broker,ni,0
60,74000.0,5,522.0,0.241,2,0,0,15423.0,36,0.254,home_improvement,rent,branch,south,0
46,61600.0,10,616.0,0.0,4,0,2,5375.0,60,0.235,medical,rent,branch,ni,0
51,34100.0,25,766.0,0.309,7,0,0,1013.0,36,0.08,home_improvement,mortgage,broker,north,0
59,45800.0,9,575.0,0.366,7,0,0,8358.0,36,0.279,vacation,rent,online,scotland,0
38,31400.0,21,711.0,0.394,9,0,2,24914.0,36,0.159,home_improvement,mortgage,branch,ni,0
60,59800.0,14,630.0,0.34,2,0,1,7776.0,60,0.289,vacation,rent,online,ni,0
33,30300.0,35,719.0,0.353,3,1,0,16151.0,60,0.127,education,rent,online,ni,0
67,54900.0,3,689.0,0.39,6,1,1,5608.0,60,0.205,home_improvement,rent,online,midlands,0
42,53700.0,29,656.0,0.251,4,0,0,12783.0,36,0.235,debt_consolidation,own,branch,wales,0
34,87400.0,40,565.0,0.272,6,0,0,15803.0,60,0.278,auto,mortgage,branch,wales,0
21,27700.0,13,595.0,0.114,5,1,1,18956.0,60,0.264,medical,rent,broker,north,0
56,43500.0,15,629.0,0.418,6,1,1,14805.0,36,0.276,debt_consolidation,mortgage,online,scotland,1
63,21800.0,34,811.0,0.195,4,0,0,17318.0,36,0.073,home_improvement,mortgage,broker,ni,0
66,71000.0,20,792.0,0.304,6,0,1,27525.0,60,0.109,debt_consolidation,rent,online,midlands,0
45,39300.0,27,575.0,0.113,2,0,0,14255.0,36,0.277,medical,rent,branch,ni,0
43,31700.0,2,683.0,0.265,10,1,0,3652.0,36,0.198,debt_consolidation,rent,branch,ni,0
27,25500.0,3,572.0,0.225,1,0,1,17258.0,36,0.27,debt_consolidation,mortgage,online,north,0
29,29700.0,9,652.0,0.387,7,0,0,11373.0,36,0.268,education,mortgage,online,south,0
25,37300.0,16,785.0,0.399,2,1,0,4642.0,36,0.077,auto,rent,broker,midlands,0
65,37200.0,40,745.0,0.235,6,1,1,19584.0,60,0.122,education,rent,branch,wales,0
74,88000.0,2,703.0,0.019,3,0,0,8973.0,60,0.152,vacation,rent,branch,scotland,0
54,38500.0,1,552.0,0.252,8,1,0,9879.0,36,0.261,vacation,mortgage,branch,scotland,1
41,43900.0,0,618.0,0.067,4,0,0,8397.0,60,0.267,education,rent,broker,south,0
27,16000.0,1,602.0,0.434,3,0,0,1000.0,36,0.256,medical,mortgage,online,scotland,1
49,32200.0,2,833.0,0.132,3,0,0,11262.0,36,0.061,small_business,mortgage,online,midlands,1
69,117300.0,35,672.0,0.369,4,0,0,17837.0,36,0.238,education,mortgage,broker,ni,0
64,103400.0,36,766.0,0.279,6,0,0,13980.0,36,0.08,medical,mortgage,online,wales,0
43,14400.0,33,705.0,0.198,4,0,0,11616.0,36,0.15,home_improvement,rent,online,scotland,0
64,97500.0,30,669.0,0.1,4,0,0,19658.0,36,0.228,medical,rent,online,wales,0
53,39100.0,36,635.0,0.269,5,1,1,6960.0,36,0.255,home_improvement,rent,online,north,1
61,22700.0,16,783.0,0.067,2,0,0,11098.0,36,0.053,home_improvement,mortgage,online,midlands,0
44,59000.0,33,671.0,0.476,5,0,2,5033.0,60,0.258,small_business,rent,branch,north,0
23,64400.0,33,711.0,0.307,3,0,1,11981.0,36,0.143,medical,rent,online,south,1
31,63200.0,10,685.0,0.0,6,1,0,5551.0,36,0.155,auto,own,branch,south,1
56,55000.0,24,625.0,0.032,10,0,2,15662.0,60,0.262,debt_consolidation,mortgage,branch,ni,0
50,95000.0,2,727.0,0.398,4,1,0,3595.0,36,0.101,home_improvement,rent,online,north,0
62,42000.0,3,617.0,0.249,4,0,0,5439.0,36,0.246,small_business,mortgage,online,midlands,0
55,59000.0,20,691.0,0.186,9,2,1,10186.0,36,0.173,education,rent,branch,ni,1
25,157600.0,34,610.0,0.343,4,0,0,14897.0,60,0.296,vacation,rent,online,north,0
31,46900.0,35,544.0,0.377,11,0,2,20607.0,36,0.28,vacation,own,online,north,1
35,20500.0,11,754.0,0.101,6,0,0,18594.0,36,0.073,small_business,own,online,wales,0
32,92200.0,10,741.0,0.379,3,0,1,17236.0,36,0.105,debt_consolidation,mortgage,online,south,0
59,47500.0,10,688.0,0.33,4,0,0,26944.0,36,0.229,debt_consolidation,mortgage,online,ni,1
60,24800.0,28,562.0,0.289,4,0,0,18994.0,36,0.286,medical,rent,online,scotland,0
46,104300.0,4,595.0,0.238,5,0,2,7467.0,60,0.278,auto,mortgage,branch,scotland,0
23,76800.0,36,702.0,0.177,5,0,0,12976.0,60,0.167,small_business,rent,branch,ni,0
49,41600.0,19,577.0,0.0,5,1,1,12035.0,60,0.243,auto,rent,online,north,0
32,50600.0,1,850.0,0.349,5,0,1,8196.0,60,0.077,home_improvement,rent,online,wales,0
65,18100.0,12,606.0,0.272,5,0,0,12060.0,36,0.259,debt_consolidation,mortgage,online,north,0
36,47500.0,40,644.0,0.342,7,1,0,12798.0,36,0.273,auto,mortgage,branch,midlands,0
40,14700.0,39,768.0,0.461,3,0,1,7571.0,36,0.089,medical,own,branch,south,0
53,23600.0,9,745.0,0.15,5,0,3,19240.0,36,0.075,debt_consolidation,rent,broker,midlands,0
28,96000.0,16,723.0,0.289,5,0,0,16725.0,36,0.117,small_business,mortgage,online,ni,0
57,48800.0,11,736.0,0.254,11,0,0,9790.0,60,0.107,auto,own,online,midlands,1
64,17700.0,7,750.0,0.282,3,0,0,10021.0,36,0.081,auto,mortgage,branch,south,0
33,31300.0,23,692.0,0.289,5,0,0,12354.0,60,0.202,medical,rent,online,scotland,1
22,65700.0,35,653.0,0.148,6,1,1,22680.0,36,0.252,vacation,rent,online,ni,1
46,38800.0,36,671.0,0.133,2,0,1,15702.0,60,0.238,education,rent,branch,scotland,0
65,45600.0,40,701.0,0.277,8,0,1,28519.0,36,0.183,small_business,rent,branch,ni,1
41,39400.0,36,710.0,0.341,2,1,0,10330.0,36,0.144,auto,mortgage,branch,wales,0
43,23700.0,21,758.0,0.032,2,1,0,2090.0,36,0.071,debt_consolidation,rent,online,south,0
37,83700.0,20,723.0,0.24,3,0,0,11483.0,36,0.096,small_business,rent,online,scotland,0
22,18100.0,27,750.0,0.456,9,0,1,29867.0,36,0.117,small_business,rent,online,wales,1
65,37100.0,16,656.0,0.494,2,0,1,8286.0,60,0.272,small_business,mortgage,branch,north,0
63,21500.0,28,636.0,0.034,2,1,0,16288.0,60,0.268,vacation,rent,online,scotland,1
72,38700.0,27,635.0,0.356,10,0,0,10935.0,36,0.254,education,mortgage,online,midlands,0
42,42600.0,6,668.0,0.249,4,0,1,5542.0,36,0.216,home_improvement,mortgage,online,scotland,0
47,39000.0,36,583.0,0.198,6,0,1,6711.0,60,0.287,medical,rent,online,midlands,0
43,47600.0,36,633.0,0.336,5,1,1,19594.0,60,0.283,medical,mortgage,branch,midlands,0
56,62000.0,31,711.0,0.175,6,1,0,17804.0,60,0.161,auto,rent,online,midlands,0
21,16100.0,33,645.0,0.451,2,0,3,12332.0,36,0.281,medical,mortgage,branch,wales,0
41,44100.0,31,601.0,0.414,7,0,1,7858.0,36,0.269,home_improvement,mortgage,branch,ni,0
72,80200.0,31,589.0,0.02,1,1,0,10442.0,36,0.242,medical,rent,branch,wales,0
27,96700.0,28,614.0,0.312,9,0,2,15495.0,60,0.304,small_business,rent,online,ni,0
66,68500.0,18,614.0,0.46,8,0,0,18642.0,60,0.31,debt_consolidation,mortgage,online,south,0
67,22000.0,13,791.0,0.306,5,0,0,13395.0,60,0.074,education,mortgage,branch,scotland,0
40,30200.0,15,782.0,0.038,4,0,0,14781.0,36,0.042,medical,mortgage,online,midlands,0
62,66700.0,15,806.0,0.143,6,0,1,18594.0,36,0.051,debt_consolidation,mortgage,online,scotland,0
28,77900.0,27,656.0,0.117,8,0,1,19701.0,60,0.269,medical,mortgage,branch,north,0
72,34900.0,34,612.0,0.245,2,0,0,10955.0,36,0.261,vacation,rent,online,scotland,0
71,37400.0,29,631.0,0.386,10,1,0,14029.0,60,0.297,small_business,own,online,north,0
40,62400.0,11,589.0,0.296,6,0,0,7470.0,36,0.242,medical,rent,online,scotland,0
47,75000.0,34,685.0,0.408,3,0,1,5145.0,60,0.239,small_business,mortgage,online,south,0
62,34500.0,37,625.0,0.357,6,0,1,12668.0,36,0.258,auto,mortgage,online,wales,1
65,25900.0,38,741.0,0.344,8,0,1,3526.0,36,0.095,auto,rent,branch,scotland,0
41,18500.0,31,615.0,0.546,4,0,2,7534.0,36,0.286,debt_consolidation,mortgage,branch,scotland,0
26,30500.0,33,692.0,0.242,4,0,0,19807.0,60,0.219,small_business,own,online,scotland,0
24,19500.0,2,482.0,0.118,4,1,0,7367.0,60,0.267,auto,rent,branch,scotland,1
55,29200.0,39,656.0,0.37,8,0,0,3085.0,36,0.243,vacation,mortgage,online,scotland,0
41,76200.0,29,672.0,0.303,7,0,0,7638.0,36,0.243,education,rent,branch,wales,0
40,53000.0,30,682.0,0.1,6,0,1,13174.0,36,0.187,vacation,mortgage,branch,midlands,0
43,33400.0,15,642.0,0.189,4,0,0,13217.0,60,0.261,debt_consolidation,rent,broker,north,0
36,71000.0,12,680.0,0.16,1,0,1,12199.0,60,0.219,home_improvement,mortgage,branch,scotland,0
63,20900.0,12,683.0,0.303,7,0,0,14686.0,60,0.226,auto,rent,branch,ni,0
66,55000.0,15,685.0,0.242,1,1,1,13389.0,36,0.201,debt_consolidation,rent,online,north,0
33,32400.0,25,778.0,0.134,5,0,0,11549.0,36,0.052,education,mortgage,online,wales,0
26,53200.0,13,657.0,0.131,2,0,0,28278.0,36,0.252,medical,rent,online,midlands,0
41,77600.0,34,741.0,0.155,3,1,2,20761.0,60,0.11,medical,own,branch,scotland,0
46,24400.0,35,778.0,0.451,4,0,0,8788.0,60,0.097,home_improvement,mortgage,branch,north,0
52,58900.0,13,753.0,0.109,3,0,0,12082.0,36,0.061,home_improvement,rent,online,scotland,0
54,40400.0,24,720.0,0.158,3,0,1,9384.0,60,0.134,education,own,branch,midlands,0
74,37700.0,14,718.0,0.309,1,0,0,5230.0,36,0.139,medical,rent,branch,south,0
27,19000.0,25,771.0,0.171,3,0,1,24524.0,36,0.076,vacation,mortgage,branch,wales,0
68,41000.0,1,776.0,0.27,4,0,1,23137.0,60,0.095,vacation,own,online,south,0
73,40500.0,37,645.0,0.231,3,1,0,14074.0,60,0.291,auto,own,broker,south,0
66,44400.0,7,676.0,0.411,5,0,0,9432.0,60,0.234,home_improvement,mortgage,online,north,1
67,38800.0,0,789.0,0.289,2,0,1,24335.0,36,0.094,home_improvement,rent,online,wales,0
32,24600.0,16,714.0,0.19,5,0,0,20116.0,36,0.122,vacation,mortgage,branch,wales,1
74,89100.0,18,601.0,0.0,8,0,1,23355.0,36,0.254,education,rent,online,wales,0
68,38700.0,5,694.0,0.332,4,1,1,11423.0,36,0.187,vacation,rent,branch,midlands,0
68,76600.0,6,738.0,0.219,7,0,0,17958.0,36,0.09,medical,rent,branch,south,0
37,36600.0,7,720.0,0.409,3,0,0,2509.0,60,0.127,medical,rent,branch,scotland,0
59,28300.0,12,689.0,0.34,7,1,1,10876.0,60,0.224,debt_consolidation,rent,branch,midlands,0
36,79700.0,17,673.0,0.263,4,0,1,17498.0,36,0.212,medical,mortgage,online,wales,1
44,76100.0,21,663.0,0.375,10,0,1,28966.0,36,0.246,auto,rent,branch,north,0
73,35000.0,27,604.0,0.346,3,1,1,14243.0,60,0.304,small_business,mortgage,branch,midlands,0
42,46400.0,13,719.0,0.092,4,1,0,16290.0,36,0.103,debt_consolidation,rent,broker,south,0
41,54000.0,21,709.0,0.254,6,0,1,12365.0,36,0.135,home_improvement,mortgage,branch,midlands,0
25,21400.0,4,633.0,0.296,7,0,1,13428.0,60,0.287,medical,mortgage,branch,ni,1
26,33200.0,11,630.0,0.227,5,1,1,18411.0,36,0.245,medical,mortgage,online,south,1
31,15400.0,33,634.0,0.187,7,0,2,17432.0,60,0.276,small_business,mortgage,branch,ni,1
47,68700.0,10,660.0,0.265,5,0,0,8220.0,60,0.254,education,mortgage,branch,midlands,0
26,16300.0,26,807.0,0.295,5,0,1,3918.0,36,0.067,auto,mortgage,online,wales,1
27,38600.0,26,693.0,0.292,2,2,2,16382.0,60,0.222,auto,mortgage,broker,scotland,0
32,22000.0,5,721.0,0.287,5,0,1,6699.0,60,0.141,auto,mortgage,online,scotland,0
29,40500.0,24,688.0,0.238,2,0,1,5235.0,36,0.188,medical,mortgage,broker,ni,0
29,37700.0,1,693.0,0.315,3,0,0,8530.0,36,0.186,education,mortgage,online,ni,0
70,33000.0,28,676.0,0.279,9,0,0,9779.0,60,0.243,auto,rent,broker,north,0
47,54300.0,23,564.0,0.112,6,0,1,10066.0,60,0.292,home_improvement,mortgage,branch,midlands,0
42,35900.0,3,760.0,0.228,2,0,0,3478.0,36,0.068,medical,rent,branch,wales,0
45,65100.0,17,729.0,0.4,9,2,0,6306.0,36,0.114,home_improvement,mortgage,online,midlands,0
25,48800.0,20,724.0,0.164,4,0,0,9138.0,36,0.082,home_improvement,mortgage,online,midlands,0
23,24500.0,22,721.0,0.346,6,0,1,10372.0,60,0.135,auto,mortgage,online,ni,0
62,36200.0,23,759.0,0.308,7,0,2,22434.0,60,0.107,small_business,rent,branch,wales,0
67,43400.0,14,655.0,0.326,7,1,0,7792.0,60,0.271,education,rent,branch,wales,0
43,63300.0,20,736.0,0.19,3,0,0,9356.0,36,0.083,medical,mortgage,online,ni,0
24,78200.0,32,850.0,0.275,5,0,1,7409.0,60,0.074,debt_consolidation,mortgage,branch,ni,0
58,38400.0,19,793.0,0.206,3,0,0,22129.0,60,0.092,auto,rent,online,midlands,1
46,49500.0,25,708.0,0.492,6,0,0,10332.0,60,0.172,small_business,rent,online,wales,0
34,42100.0,17,578.0,0.203,9,1,0,2848.0,36,0.264,small_business,rent,branch,scotland,0
56,49600.0,1,510.0,0.292,8,0,1,17117.0,60,0.31,medical,rent,online,north,0
57,25700.0,21,652.0,0.268,4,0,1,7676.0,36,0.229,vacation,rent,online,wales,1
69,31100.0,27,727.0,0.014,5,0,1,24207.0,60,0.123,auto,rent,online,scotland,0
22,63300.0,16,658.0,0.0,4,0,0,15122.0,60,0.233,home_improvement,rent,branch,midlands,0
56,79700.0,31,714.0,0.372,9,0,0,10627.0,36,0.157,debt_consolidation,rent,online,south,0
47,49000.0,16,726.0,0.195,2,0,0,6129.0,60,0.123,home_improvement,rent,branch,ni,0
73,37300.0,23,753.0,0.373,9,0,2,6195.0,36,0.091,small_business,rent,online,midlands,0
57,54100.0,27,781.0,0.152,3,0,0,22738.0,36,0.057,vacation,rent,branch,north,0
53,30800.0,25,716.0,0.358,5,1,1,11271.0,36,0.139,debt_consolidation,mortgage,online,wales,0
61,99700.0,28,662.0,0.228,7,1,2,19913.0,60,0.269,education,mortgage,broker,south,0
51,21700.0,33,670.0,0.367,5,0,0,13751.0,36,0.23,debt_consolidation,mortgage,broker,ni,0
71,48500.0,20,632.0,0.155,1,0,1,7722.0,60,0.269,small_business,mortgage,broker,midlands,0
72,77000.0,14,850.0,0.375,4,0,0,6614.0,36,0.049,debt_consolidation,rent,branch,wales,0
32,35800.0,27,756.0,0.268,8,0,0,16647.0,60,0.1,medical,rent,online,south,0
55,27200.0,38,744.0,0.338,9,1,0,6572.0,60,0.125,debt_consolidation,rent,branch,ni,0
27,33000.0,38,594.0,0.145,3,0,2,16402.0,36,0.259,small_business,own,branch,scotland,1
69,47700.0,22,602.0,0.279,6,0,0,9140.0,36,0.254,vacation,mortgage,online,midlands,1
33,74400.0,38,705.0,0.294,3,1,0,10729.0,60,0.18,small_business,mortgage,online,scotland,0
24,42400.0,28,734.0,0.475,1,1,1,13680.0,36,0.125,home_improvement,mortgage,branch,south,0
48,54100.0,32,736.0,0.3,4,2,1,20547.0,60,0.12,small_business,mortgage,branch,wales,1
39,62200.0,24,794.0,0.306,8,0,2,4685.0,60,0.074,auto,mortgage,online,scotland,0
66,50200.0,13,731.0,0.204,4,0,1,11545.0,36,0.069,small_business,rent,online,midlands,1
41,58300.0,8,675.0,0.216,6,1,0,9384.0,36,0.209,small_business,mortgage,online,north,0
71,55900.0,4,682.0,0.251,2,0,0,5627.0,36,0.214,education,mortgage,branch,ni,0
32,60100.0,37,745.0,0.259,4,0,1,6528.0,36,0.092,medical,rent,online,scotland,0
24,29100.0,7,775.0,0.211,6,0,2,16753.0,60,0.093,small_business,rent,broker,wales,0
53,32200.0,18,786.0,0.219,2,0,0,1000.0,60,0.103,home_improvement,rent,branch,north,0
